"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"91","GS","Riley Dickinson","52","1:58.906","1:56:50.002","Green","Track","27.250","45.587","46.069"
"61","TCR","Jon Morley","52","2:00.351","1:56:51.014","Green","Track","27.378","46.287","46.686"
"67","GS","Sebastian Carazo","52","1:59.775","1:56:52.971","Green","Track","27.589","45.387","46.799"
"77","TCR","Bryson Morris","52","1:59.222","1:56:53.201","Green","Track","27.726","44.807","46.689"
"76","TCR","Denis Dupont","52","1:59.127","1:56:53.490","Green","Track","27.710","44.631","46.786"
"98","TCR","Mark Wilkins","52","1:59.050","1:56:56.804","Green","Track","27.686","44.855","46.509"
"5","TCR","Tim Lewis","38","1:58.339","1:56:57.597","Green","Track","27.293","44.766","46.280"
"28","GS","Stevan McAleer","52","1:57.838","1:56:58.095","Green","Track","27.051","44.527","46.260"
"99","TCR","Tyler Gonzalez","50","1:59.315","1:57:11.372","Green","Track","27.933","44.635","46.747"
"82","GS","Scott Blind","52","1:58.646","1:57:11.914","Green","Track","27.157","45.026","46.463"
"16","GS","Will Lambros","52","1:59.460","1:57:17.484","Green","Track","27.655","45.103","46.702"
"43","GS","Gregory Liefooghe","51","2:59.282","1:57:33.625","Green","Pit","62.402","50.667","66.213"
"71","GS","Robin Liddell","52","1:57.318","1:57:36.614","Green","Track","26.868","44.848","45.602"
"6","TCR","Bryan Ortiz","51","2:14.838","1:57:36.601","Green","Pit","28.346","45.466","61.026"
"93","TCR","Karl Wittmer","52","1:57.790","1:57:39.908","Green","Track","27.340","44.487","45.963"
"69","GS","Michael de Quesada","52","2:10.277","1:57:41.800","Green","Track","39.186","45.254","45.837"
"46","GS","Matt Plumb","53","1:58.194","1:57:44.926","Green","Track","27.075","44.947","46.172"
"64","GS","Hugh Plumb","52","1:57.759","1:57:49.205","Green","Track","27.056","44.735","45.968"
"39","GS","Jeff Westphal","53","1:56.958","1:57:51.718","Green","Track","27.175","44.159","45.624"
"95","GS","Robert Megennis","53","1:57.206","1:57:52.732","Green","Track","27.108","44.263","45.835"
"59","GS","Luca Mars","52","1:57.408","1:57:54.877","Green","Track","26.981","44.552","45.875"
"88","GS","Aaron Telitz","53","1:57.177","1:57:55.781","Green","Track","27.105","44.283","45.789"
"19","GS","Valentin Hasse Clot","53","1:57.263","1:57:56.598","Green","Track","27.035","44.114","46.114"
"89","TCR","Chad Gilsinger","35","2:00.366","1:58:06.994","Green","Track","27.990","45.616","46.760"
"13","GS","Chad McCumbee","53","1:57.560","1:58:08.830","Green","Track","26.894","44.674","45.992"
"57","GS","Daniel Morad","53","1:57.059","1:58:13.713","Green","Track","27.023","44.257","45.779"
"96","GS","Robby Foley","53","1:57.237","1:58:16.828","Green","Track","27.156","44.244","45.837"
"44","GS","Michael Cooper","53","1:57.587","1:58:30.013","Green","Track","27.069","44.232","46.286"
"55","TCR","Eduardo Gou","52","2:03.229","1:58:30.716","Green","Track","28.098","46.707","48.424"
"17","TCR","Mikey Taylor","53","1:59.289","1:58:39.454","Green","Track","27.523","45.532","46.234"
"34","GS","Jesse Webb","53","1:58.720","1:58:40.454","Green","Track","27.196","45.051","46.473"
"33","TCR","Robert Wickens","53","1:59.369","1:58:42.890","Green","Track","27.714","44.905","46.750"
"91","GS","Riley Dickinson","53","1:57.578","1:58:47.580","Green","Track","27.184","44.348","46.046"
"61","TCR","Jon Morley","53","1:58.527","1:58:49.541","Green","Track","27.376","44.630","46.521"
"67","GS","Sebastian Carazo","53","1:59.555","1:58:52.526","Green","Track","27.446","45.330","46.779"
"76","TCR","Denis Dupont","53","1:59.252","1:58:52.742","Green","Track","27.824","44.966","46.462"
"77","TCR","Bryson Morris","53","2:00.373","1:58:53.574","Green","Track","27.846","45.131","47.396"
"28","GS","Stevan McAleer","53","1:57.868","1:58:55.963","Green","Track","26.976","44.811","46.081"
"5","TCR","Tim Lewis","39","1:59.655","1:58:57.252","Green","Track","27.345","45.691","46.619"
"98","TCR","Mark Wilkins","53","2:00.539","1:58:57.343","Green","Track","27.763","44.943","47.833"
"82","GS","Scott Blind","53","1:58.558","1:59:10.472","Green","Track","27.468","44.819","46.271"
"99","TCR","Tyler Gonzalez","51","2:00.233","1:59:11.605","Green","Track","27.986","45.199","47.048"
"16","GS","Will Lambros","53","1:59.954","1:59:17.438","Green","Track","27.537","45.479","46.938"
"92","GS","Kenton Koch","53","2:56.292","1:59:18.571","Green","Pit","30.207","56.691","89.394"
"71","GS","Robin Liddell","53","1:57.077","1:59:33.691","Green","Track","26.971","44.406","45.700"
"69","GS","Michael de Quesada","53","1:56.532","1:59:38.332","Green","Track","26.840","44.016","45.676"
"93","TCR","Karl Wittmer","53","1:59.541","1:59:39.449","Green","Track","27.434","44.998","47.109"
"46","GS","Matt Plumb","54","1:58.486","1:59:43.412","Green","Track","27.135","44.934","46.417"
"64","GS","Hugh Plumb","53","1:58.372","1:59:47.577","Green","Track","27.323","44.915","46.134"
"39","GS","Jeff Westphal","54","1:57.297","1:59:49.015","Green","Track","27.139","44.259","45.899"
"95","GS","Robert Megennis","54","1:57.515","1:59:50.247","Green","Track","27.115","44.379","46.021"
"88","GS","Aaron Telitz","54","1:57.264","1:59:53.045","Green","Track","26.934","44.456","45.874"
"19","GS","Valentin Hasse Clot","54","1:57.428","1:59:54.026","Green","Track","27.132","44.374","45.922"
"59","GS","Luca Mars","53","2:00.399","1:59:55.276","Green","Track","26.974","47.316","46.109"
"6","TCR","Bryan Ortiz","52","2:20.845","1:59:57.446","Green","Track","49.951","44.838","46.056"
"89","TCR","Chad Gilsinger","36","2:00.773","2:00:07.767","Green","Track","28.174","45.645","46.954"
"13","GS","Chad McCumbee","54","1:59.678","2:00:08.508","Green","Track","27.427","45.710","46.541"
"57","GS","Daniel Morad","54","1:56.871","2:00:10.584","Green","Track","27.073","44.135","45.663"
"96","GS","Robby Foley","54","1:57.470","2:00:14.298","Green","Track","27.241","44.329","45.900"
"44","GS","Michael Cooper","54","1:57.119","2:00:27.132","Green","Track","27.048","44.231","45.840"
"55","TCR","Eduardo Gou","53","2:02.884","2:00:33.600","Green","Track","28.043","46.501","48.340"
"17","TCR","Mikey Taylor","54","1:59.762","2:00:39.216","Green","Track","27.378","45.681","46.703"
"34","GS","Jesse Webb","54","1:59.171","2:00:39.625","Green","Track","27.260","45.268","46.643"
"33","TCR","Robert Wickens","54","1:59.579","2:00:42.469","Green","Track","27.912","44.903","46.764"
"91","GS","Riley Dickinson","54","1:57.506","2:00:45.086","Green","Track","27.263","44.399","45.844"
"67","GS","Sebastian Carazo","54","1:59.833","2:00:52.359","Green","Track","27.624","45.401","46.808"
"76","TCR","Denis Dupont","54","1:59.942","2:00:52.684","Green","Track","27.770","45.314","46.858"
"28","GS","Stevan McAleer","54","1:57.325","2:00:53.288","Green","Track","27.031","44.220","46.074"
"5","TCR","Tim Lewis","40","1:58.989","2:00:56.241","Green","Track","27.767","44.747","46.475"
"77","TCR","Bryson Morris","54","2:03.366","2:00:56.940","Green","Track","28.059","46.135","49.172"
"82","GS","Scott Blind","54","2:00.350","2:01:10.822","Green","Track","27.163","45.207","47.980"
"99","TCR","Tyler Gonzalez","52","2:00.346","2:01:11.951","Green","Track","27.888","44.833","47.625"
"98","TCR","Mark Wilkins","54","2:15.716","2:01:13.059","Green","Track","30.222","52.783","52.711"
"16","GS","Will Lambros","54","1:59.599","2:01:17.037","Green","Track","27.524","45.176","46.899"
"71","GS","Robin Liddell","54","1:56.810","2:01:30.501","Green","Track","26.837","44.185","45.788"
"69","GS","Michael de Quesada","54","1:56.274","2:01:34.606","Green","Track","27.061","43.981","45.232"
"46","GS","Matt Plumb","55","1:59.395","2:01:42.807","Green","Track","27.232","45.418","46.745"
"64","GS","Hugh Plumb","54","1:59.074","2:01:46.651","Finish","Track","27.212","44.999","46.863"
"95","GS","Robert Megennis","55","1:58.109","2:01:48.356","Finish","Track","27.113","44.439","46.557"
"88","GS","Aaron Telitz","55","1:57.526","2:01:50.571","Finish","Track","26.963","44.114","46.449"
"19","GS","Valentin Hasse Clot","55","1:57.706","2:01:51.732","Finish","Track","27.058","44.257","46.391"
"39","GS","Jeff Westphal","55","2:06.083","2:01:55.098","Finish","Track","27.302","44.770","54.011"
"59","GS","Luca Mars","54","1:59.881","2:01:55.157","Finish","Track","27.167","45.733","46.981"
"6","TCR","Bryan Ortiz","53","1:58.240","2:01:55.686","Finish","Track","27.350","44.458","46.432"
"92","GS","Kenton Koch","54","2:48.182","2:02:06.753","Finish","Track","71.894","48.337","47.951"
"13","GS","Chad McCumbee","55","1:59.784","2:02:08.292","Finish","Track","28.149","0.000","0.000"
"57","GS","Daniel Morad","55","1:57.902","2:02:08.486","Finish","Track","27.018","44.382","46.502"
"89","TCR","Chad Gilsinger","37","2:01.472","2:02:09.239","Finish","Track","27.979","45.643","47.850"
"96","GS","Robby Foley","55","1:58.079","2:02:12.377","Finish","Track","27.271","44.846","45.962"
"44","GS","Michael Cooper","55","1:57.529","2:02:24.661","Finish","Track","27.214","44.387","45.928"
"55","TCR","Eduardo Gou","54","2:03.986","2:02:37.586","Finish","Track","28.446","46.811","48.729"
"34","GS","Jesse Webb","55","1:59.755","2:02:39.380","Finish","Track","27.364","45.510","46.881"
"17","TCR","Mikey Taylor","55","2:01.120","2:02:40.336","Finish","Track","27.276","45.659","48.185"
"33","TCR","Robert Wickens","55","1:59.921","2:02:42.390","Finish","Track","27.932","45.175","46.814"
"91","GS","Riley Dickinson","55","1:58.005","2:02:43.091","Finish","Track","27.090","44.476","46.439"
"28","GS","Stevan McAleer","55","1:58.171","2:02:51.459","Finish","Track","27.230","44.703","46.238"
"67","GS","Sebastian Carazo","55","1:59.567","2:02:51.926","Finish","Track","27.521","45.230","46.816"
"76","TCR","Denis Dupont","55","2:00.030","2:02:52.714","Finish","Track","27.993","44.994","47.043"
"5","TCR","Tim Lewis","41","1:59.606","2:02:55.847","Finish","Track","27.370","44.731","47.505"
"82","GS","Scott Blind","55","1:58.971","2:03:09.793","Finish","Track","27.344","44.954","46.673"
