"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"6","GTP","Nick Tandy","4","3:14.667","12:01.451","Green","Track","52.107","75.530","67.030"
"31","GTP","Pipo Derani","4","3:14.100","12:01.932","Green","Track","52.505","75.974","65.621"
"01","GTP","Sebastien Bourdais","4","3:12.624","12:02.233","Green","Track","51.953","75.293","65.378"
"25","GTP","Connor De Phillippi","4","3:12.366","12:02.719","Green","Track","52.170","74.975","65.221"
"10","GTP","Louis Deletraz","4","3:11.932","12:03.012","Green","Track","52.108","75.096","64.728"
"7","GTP","Matt Campbell","4","3:10.323","12:03.391","Green","Track","51.788","74.447","64.088"
"60","GTP","Colin Braun","4","3:09.538","12:03.740","Green","Track","51.815","74.203","63.520"
"5","GTP","Mike Rockenfeller","4","3:08.595","12:04.299","Green","Track","51.646","74.153","62.796"
"52","LMP2","Ben Keating","4","3:08.943","12:05.403","Green","Track","52.038","73.782","63.123"
"8","LMP2","Salih Yoluc","4","3:08.587","12:05.895","Green","Track","52.103","73.599","62.885"
"04","LMP2","George Kurtz","4","3:08.109","12:06.388","Green","Track","52.085","73.612","62.412"
"11","LMP2","Steven Thomas","4","3:06.622","12:06.948","Green","Track","51.704","72.835","62.083"
"18","LMP2","Dwight Merriman","4","3:06.458","12:07.577","Green","Track","52.205","72.653","61.600"
"35","LMP2","John Falb","4","3:05.102","12:07.688","Green","Track","52.215","72.346","60.541"
"51","LMP2","Eric Lux","4","3:04.138","12:08.089","Green","Track","53.747","71.109","59.282"
"88","LMP2","Luis Perez Companc","4","3:03.810","12:08.738","Green","Track","54.788","69.994","59.028"
"4","LMP3","Tonis Kasemets","4","3:02.625","12:09.230","Green","Track","54.091","69.562","58.972"
"20","LMP2","Mark Kvamme","4","3:02.753","12:09.955","Green","Track","54.533","69.042","59.178"
"13","LMP3","Orey Fidani","4","3:02.163","12:10.388","Green","Track","54.208","69.122","58.833"
"74","LMP3","Gar Robinson","4","3:01.240","12:10.705","Green","Track","53.592","69.411","58.237"
"36","LMP3","Glenn van Berlo","4","3:00.768","12:11.045","Green","Track","53.678","69.155","57.935"
"30","LMP3","Dylan Murry","4","3:00.004","12:11.098","Green","Track","53.615","68.990","57.399"
"38","LMP3","Christopher Allen","4","2:57.664","12:11.849","Green","Track","53.031","69.402","55.231"
"85","LMP3","Till Bechtolsheimer","4","2:59.721","12:12.140","Green","Track","53.217","69.244","57.260"
"54","LMP3","Jason Rabe","4","2:56.766","12:12.383","Green","Track","53.487","69.030","54.249"
"33","LMP3","Lance Willsey","4","2:59.358","12:12.600","Green","Track","53.568","69.063","56.727"
"17","LMP3","Anthony Mantella","4","2:56.118","12:12.624","Green","Track","53.421","69.316","53.381"
"78","GTD","Loris Spinelli","4","2:59.140","12:16.939","Green","Track","53.645","69.038","56.457"
"63","GTDPRO","Jordan Pepper","4","2:58.138","12:17.457","Green","Track","53.171","69.095","55.872"
"62","GTDPRO","Daniel Serra","4","2:56.596","12:17.544","Green","Track","53.257","67.925","55.414"
"12","GTD","Aaron Telitz","4","2:55.769","12:17.812","Green","Track","53.558","67.019","55.192"
"14","GTDPRO","Jack Hawksworth","4","2:54.858","12:18.054","Green","Track","53.662","66.298","54.898"
"79","GTDPRO","Jules Gounon","4","2:54.321","12:18.663","Green","Track","54.101","65.638","54.582"
"83","GTD","Doriane Pin","4","2:53.684","12:19.095","Green","Track","53.687","65.749","54.248"
"1","GTD","Madison Snow","4","2:52.260","12:19.249","Green","Track","52.991","65.360","53.909"
"3","GTDPRO","Jordan Taylor","4","2:48.531","12:19.625","Green","Track","51.721","64.479","52.331"
"95","GTDPRO","Bill Auberlen","4","2:46.319","12:19.930","Green","Track","50.594","63.702","52.023"
"9","GTDPRO","Patrick Pilet","4","2:45.222","12:20.259","Green","Track","50.813","63.003","51.406"
"42","GTD","Jaden Conwright","4","2:44.669","12:20.598","Green","Track","50.961","63.206","50.502"
"70","GTD","Brendan Iribe","4","2:44.138","12:20.792","Green","Track","51.178","62.885","50.075"
"32","GTD","Mike Skeen","4","2:42.004","12:21.314","Green","Track","49.545","62.932","49.527"
"27","GTD","Ian James","4","2:42.112","12:22.515","Green","Track","50.217","62.674","49.221"
"96","GTD","Patrick Gallagher","4","2:41.518","12:22.823","Green","Track","50.250","62.225","49.043"
"91","GTD","Alan Metni","4","2:41.495","12:23.630","Green","Track","50.071","62.150","49.274"
"57","GTD","Russell Ward","4","2:40.306","12:24.421","Green","Track","49.999","61.435","48.872"
"80","GTD","PJ Hyett","4","2:41.919","12:24.989","Green","Track","50.126","61.916","49.877"
"44","GTD","John Potter","4","2:40.609","12:25.620","Green","Track","50.030","61.119","49.460"
"16","GTD","Ryan Hardwick","4","2:39.998","12:26.112","Green","Track","49.960","60.414","49.624"
"023","GTD","Charles Scardina","4","2:39.224","12:26.574","Green","Track","50.390","60.440","48.394"
"47","GTD","Roberto Lacorte","4","2:38.927","12:27.384","Green","Track","50.664","59.938","48.325"
"23","GTDPRO","Ross Gunn","4","2:37.915","12:27.578","Green","Track","50.230","59.799","47.886"
"66","GTD","Sheena Monk","4","2:37.188","12:28.557","Green","Track","49.221","59.880","48.087"
"93","GTD","Ashton Harrison","4","2:36.568","12:29.148","Green","Track","48.721","60.192","47.655"
"61","GTDPRO","Simon Mann","4","2:36.223","12:30.193","Green","Track","48.787","59.292","48.144"
"77","GTD","Alan Brynjolfsson","4","2:34.539","12:30.406","Green","Track","49.279","59.356","45.904"
"92","GTD","David Brule","4","2:34.573","12:32.211","Green","Track","48.630","60.712","45.231"
"6","GTP","Nick Tandy","5","1:36.850","13:38.301","Green","Track","22.316","37.138","37.396"
"31","GTP","Pipo Derani","5","1:37.015","13:38.947","Green","Track","22.312","37.006","37.697"
"01","GTP","Sebastien Bourdais","5","1:37.342","13:39.575","Green","Track","22.438","37.185","37.719"
"25","GTP","Connor De Phillippi","5","1:37.394","13:40.113","Green","Track","22.520","37.450","37.424"
"10","GTP","Louis Deletraz","5","1:37.581","13:40.593","Green","Track","22.500","37.618","37.463"
"60","GTP","Colin Braun","5","1:37.475","13:41.215","Green","Track","22.477","37.317","37.681"
"7","GTP","Matt Campbell","5","1:38.509","13:41.900","Green","Track","22.711","37.868","37.930"
"5","GTP","Mike Rockenfeller","5","1:38.678","13:42.977","Green","Track","22.939","37.772","37.967"
"52","LMP2","Ben Keating","5","1:40.145","13:45.548","Green","Track","23.638","37.776","38.731"
"8","LMP2","Salih Yoluc","5","1:41.367","13:47.262","Green","Track","23.755","38.787","38.825"
"04","LMP2","George Kurtz","5","1:41.712","13:48.100","Green","Track","23.844","38.862","39.006"
"11","LMP2","Steven Thomas","5","1:41.889","13:48.837","Green","Track","24.215","38.426","39.248"
"35","LMP2","John Falb","5","1:41.472","13:49.160","Green","Track","24.072","38.432","38.968"
"18","LMP2","Dwight Merriman","5","1:42.516","13:50.093","Green","Track","24.375","38.915","39.226"
"51","LMP2","Eric Lux","5","1:42.857","13:50.946","Green","Track","24.359","39.176","39.322"
"88","LMP2","Luis Perez Companc","5","1:42.601","13:51.339","Green","Track","24.114","39.254","39.233"
"20","LMP2","Mark Kvamme","5","1:46.218","13:56.173","Green","Track","24.571","40.485","41.162"
"13","LMP3","Orey Fidani","5","1:46.302","13:56.690","Green","Track","24.634","40.635","41.033"
"30","LMP3","Dylan Murry","5","1:45.738","13:56.836","Green","Track","24.781","40.335","40.622"
"36","LMP3","Glenn van Berlo","5","1:46.206","13:57.251","Green","Track","24.942","40.296","40.968"
"74","LMP3","Gar Robinson","5","1:47.474","13:58.179","Green","Track","24.834","40.555","42.085"
