"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"10","DPi","Filipe Albuquerque","1","1:34.855","1:34.855","Green","Track","22.834","35.836","36.077"
"60","DPi","Tom Blomqvist","1","1:35.615","1:35.615","Green","Track","22.917","36.304","36.393"
"01","DPi","Sebastien Bourdais","1","1:36.351","1:36.351","Green","Track","23.551","35.678","36.866"
"02","DPi","Earl Bamber","1","1:36.944","1:36.944","Green","Track","23.658","36.234","36.712"
"5","DPi","Tristan Vautier","1","1:37.697","1:37.697","Green","Track","23.725","36.522","36.903"
"31","DPi","Olivier Pla","1","1:37.982","1:37.982","Green","Track","23.728","36.730","36.925"
"48","DPi","Kamui Kobayashi","1","1:39.001","1:39.001","Green","Track","23.626","37.408","37.158"
"11","LMP2","Steven Thomas","1","1:40.975","1:40.975","Green","Track","24.286","37.848","37.673"
"52","LMP2","Ben Keating","1","1:41.770","1:41.770","Green","Track","24.138","38.454","38.124"
"20","LMP2","Dennis Andersen","1","1:43.253","1:43.253","Green","Track","24.557","38.848","38.599"
"29","LMP2","Frits Van Eerd","1","1:44.288","1:44.288","Green","Track","25.255","38.791","38.790"
"8","LMP2","John Farano","1","1:46.684","1:46.684","Green","Track","26.006","40.012","39.028"
"81","LMP2","Henrik Hedman","1","1:47.904","1:47.904","Green","Track","25.999","40.184","39.887"
"18","LMP2","Dwight Merriman","1","1:48.512","1:48.512","Green","Track","26.126","40.993","39.583"
"40","LMP3","Nico Varrone","1","1:49.914","1:49.914","Green","Track","26.146","40.880","40.663"
"58","LMP3","Josh Sarchet","1","1:50.604","1:50.604","Green","Track","26.226","41.110","40.857"
"38","LMP3","Dan Goldburg","1","1:51.223","1:51.223","Green","Track","26.283","41.411","40.990"
"54","LMP3","Jon Bennett","1","1:51.980","1:51.980","Green","Track","26.938","41.256","41.249"
"74","LMP3","Gar Robinson","1","1:52.240","1:52.240","Green","Track","26.750","41.301","41.313"
"7","LMP3","Anthony Mantella","1","1:52.868","1:52.868","Green","Track","27.149","41.448","41.421"
"30","LMP3","Ari Balogh","1","1:53.677","1:53.677","Green","Track","27.135","41.547","41.926"
"13","LMP3","Orey Fidani","1","1:54.207","1:54.207","Green","Track","27.273","41.619","42.157"
"6","LMP3","Dillon Machavern","1","1:55.313","1:55.313","Green","Track","27.398","42.284","42.221"
"33","LMP3","Lance Willsey","1","1:55.425","1:55.425","Green","Track","27.297","42.681","41.847"
"36","LMP3","Jarett Andretti","1","2:07.634","2:07.634","Green","Pit","27.251","41.745","55.245"
"25","GTDPRO","Connor De Phillippi","1","2:46.616","2:46.616","Green","Track","26.430","40.940","41.677"
"23","GTDPRO","Ross Gunn","1","2:47.330","2:47.330","Green","Track","26.457","41.451","41.780"
"32","GTD","Stevan McAleer","1","2:48.227","2:48.227","Green","Track","26.591","41.785","42.029"
"14","GTDPRO","Ben Barnicoat","1","2:48.617","2:48.617","Green","Track","26.691","41.659","42.226"
"96","GTD","Robby Foley","1","2:49.066","2:49.066","Green","Track","26.620","41.735","42.421"
"12","GTD","Richard Heistand","1","2:49.981","2:49.981","Green","Track","27.095","42.257","42.572"
"9","GTDPRO","Mathieu Jaminet","1","2:50.673","2:50.673","Green","Track","27.012","42.298","43.128"
"62","GTDPRO","Davide Rigon","1","2:51.127","2:51.127","Green","Track","27.191","42.943","43.083"
"1","GTD","Madison Snow","1","2:51.367","2:51.367","Green","Track","26.859","42.901","43.158"
"16","GTD","Zacharie Robichon","1","2:51.572","2:51.572","Green","Track","27.046","43.210","42.745"
"57","GTD","Russell Ward","1","2:51.856","2:51.856","Green","Track","27.275","43.468","42.664"
"47","GTD","Giorgio Sernagiotto","1","2:52.391","2:52.391","Green","Track","27.190","43.605","42.962"
"3","GTDPRO","Jordan Taylor","1","2:52.612","2:52.612","Green","Track","27.299","43.370","43.017"
"39","GTD","Robert Megennis","1","2:53.012","2:53.012","Green","Track","27.474","43.526","43.252"
"59","GTD","Jon Miller","1","2:53.239","2:53.239","Green","Track","27.235","43.731","43.122"
"79","GTDPRO","Cooper MacNeil","1","2:53.513","2:53.513","Green","Track","27.973","43.485","43.084"
"21","GTD","Luis Perez Companc","1","2:53.866","2:53.866","Green","Track","27.801","43.385","43.260"
"27","GTD","Ian James","1","2:54.501","2:54.501","Green","Track","28.307","43.488","43.541"
"70","GTD","Brendan Iribe","1","2:54.886","2:54.886","Green","Track","28.282","43.805","43.440"
"44","GTD","John Potter","1","2:55.281","2:55.281","Green","Track","28.429","43.912","43.387"
"66","GTD","Till Bechtolsheimer","1","2:55.569","2:55.569","Green","Track","28.297","44.146","43.341"
"99","GTD","Stefan Wilson","1","2:55.849","2:55.849","Green","Track","28.490","44.381","43.290"
"42","GTD","Don Yount","1","2:57.541","2:57.541","Green","Track","28.605","45.149","44.064"
"10","DPi","Filipe Albuquerque","2","1:32.902","3:07.757","Green","Track","21.987","34.890","36.025"
"60","DPi","Tom Blomqvist","2","1:33.029","3:08.644","Green","Track","21.911","34.994","36.124"
"01","DPi","Sebastien Bourdais","2","1:33.226","3:09.577","Green","Track","21.874","34.937","36.415"
"02","DPi","Earl Bamber","2","1:33.514","3:10.458","Green","Track","22.253","35.184","36.077"
"5","DPi","Tristan Vautier","2","1:33.837","3:11.534","Green","Track","22.131","35.302","36.404"
"31","DPi","Olivier Pla","2","1:33.935","3:11.917","Green","Track","21.991","35.685","36.259"
"48","DPi","Kamui Kobayashi","2","1:34.155","3:13.156","Green","Track","22.099","35.633","36.423"
"11","LMP2","Steven Thomas","2","1:36.195","3:17.170","Green","Track","22.569","36.366","37.260"
"52","LMP2","Ben Keating","2","1:36.267","3:18.037","Green","Track","22.638","36.310","37.319"
"20","LMP2","Dennis Andersen","2","1:38.744","3:21.997","Green","Track","22.937","37.561","38.246"
"29","LMP2","Frits Van Eerd","2","1:40.618","3:24.906","Green","Track","23.233","37.893","39.492"
"8","LMP2","John Farano","2","1:40.010","3:26.694","Green","Track","23.163","37.967","38.880"
"81","LMP2","Henrik Hedman","2","1:41.087","3:28.991","Green","Track","23.142","38.563","39.382"
"18","LMP2","Dwight Merriman","2","1:40.837","3:29.349","Green","Track","23.306","38.375","39.156"
"40","LMP3","Nico Varrone","2","1:43.208","3:33.122","Green","Track","24.332","38.991","39.885"
"58","LMP3","Josh Sarchet","2","1:44.329","3:34.933","Green","Track","24.239","39.541","40.549"
"38","LMP3","Dan Goldburg","2","1:44.492","3:35.715","Green","Track","24.726","39.282","40.484"
"54","LMP3","Jon Bennett","2","1:45.006","3:36.986","Green","Track","24.822","39.681","40.503"
"74","LMP3","Gar Robinson","2","1:45.654","3:37.894","Green","Track","24.693","40.286","40.675"
"7","LMP3","Anthony Mantella","2","1:45.613","3:38.481","Green","Track","24.529","40.227","40.857"
"30","LMP3","Ari Balogh","2","1:45.684","3:39.361","Green","Track","24.699","39.918","41.067"
"13","LMP3","Orey Fidani","2","1:45.914","3:40.121","Green","Track","24.747","39.997","41.170"
"6","LMP3","Dillon Machavern","2","1:46.059","3:41.372","Green","Track","25.107","40.459","40.493"
"33","LMP3","Lance Willsey","2","1:46.665","3:42.090","Green","Track","25.372","40.437","40.856"
"36","LMP3","Jarett Andretti","2","1:56.921","4:04.555","Green","Track","36.948","39.342","40.631"
"25","GTDPRO","Connor De Phillippi","2","1:47.998","4:34.614","Green","Track","25.319","40.756","41.923"
"23","GTDPRO","Ross Gunn","2","1:47.717","4:35.047","Green","Track","25.070","40.741","41.906"
"32","GTD","Stevan McAleer","2","1:47.912","4:36.139","Green","Track","25.210","40.922","41.780"
"14","GTDPRO","Ben Barnicoat","2","1:48.674","4:37.291","Green","Track","25.119","41.153","42.402"
"96","GTD","Robby Foley","2","1:48.638","4:37.704","Green","Track","24.879","41.095","42.664"
"12","GTD","Richard Heistand","2","1:48.404","4:38.385","Green","Track","25.447","40.876","42.081"
"9","GTDPRO","Mathieu Jaminet","2","1:47.996","4:38.669","Green","Track","25.075","40.771","42.150"
"62","GTDPRO","Davide Rigon","2","1:48.025","4:39.152","Green","Track","25.162","40.818","42.045"
"1","GTD","Madison Snow","2","1:48.147","4:39.514","Green","Track","25.163","40.938","42.046"
"16","GTD","Zacharie Robichon","2","1:48.564","4:40.136","Green","Track","25.369","40.955","42.240"
"57","GTD","Russell Ward","2","1:49.011","4:40.867","Green","Track","25.383","41.308","42.320"
"47","GTD","Giorgio Sernagiotto","2","1:49.242","4:41.633","Green","Track","25.277","41.396","42.569"
"3","GTDPRO","Jordan Taylor","2","1:49.252","4:41.864","Green","Track","25.319","41.412","42.521"
"39","GTD","Robert Megennis","2","1:49.425","4:42.437","Green","Track","25.510","41.469","42.446"
"59","GTD","Jon Miller","2","1:49.644","4:42.883","Green","Track","25.458","41.600","42.586"
"10","DPi","Filipe Albuquerque","3","1:35.541","4:43.298","Green","Track","21.780","35.127","38.634"
"79","GTDPRO","Cooper MacNeil","2","1:49.967","4:43.480","Green","Track","25.688","41.890","42.389"
"60","DPi","Tom Blomqvist","3","1:35.053","4:43.697","Green","Track","21.686","35.046","38.321"
"21","GTD","Luis Perez Companc","2","1:50.039","4:43.905","Green","Track","25.451","42.200","42.388"
"27","GTD","Ian James","2","1:50.517","4:45.018","Green","Track","25.458","42.022","43.037"
"01","DPi","Sebastien Bourdais","3","1:35.693","4:45.270","Green","Track","21.793","34.901","38.999"
"70","GTD","Brendan Iribe","2","1:51.144","4:46.030","Green","Track","25.386","42.055","43.703"
"66","GTD","Till Bechtolsheimer","2","1:50.637","4:46.206","Green","Track","25.326","42.032","43.279"
"02","DPi","Earl Bamber","3","1:35.832","4:46.290","Green","Track","21.875","34.970","38.987"
"5","DPi","Tristan Vautier","3","1:35.081","4:46.615","Green","Track","22.002","34.820","38.259"
"44","GTD","John Potter","2","1:51.550","4:46.831","Green","Track","25.511","42.572","43.467"
"31","DPi","Olivier Pla","3","1:35.003","4:46.920","Green","Track","21.839","35.275","37.889"
"48","DPi","Kamui Kobayashi","3","1:33.868","4:47.024","Green","Track","21.859","35.328","36.681"
"99","GTD","Stefan Wilson","2","1:51.667","4:47.516","Green","Track","25.281","42.470","43.916"
"42","GTD","Don Yount","2","1:53.444","4:50.985","Green","Track","25.703","43.305","44.436"
"11","LMP2","Steven Thomas","3","1:36.728","4:53.898","Green","Track","22.784","36.318","37.626"
"52","LMP2","Ben Keating","3","1:36.620","4:54.657","Green","Track","22.335","36.430","37.855"
"20","LMP2","Dennis Andersen","3","1:37.731","4:59.728","Green","Track","22.768","36.979","37.984"
"29","LMP2","Frits Van Eerd","3","1:39.970","5:04.876","Green","Track","23.206","37.773","38.991"
"8","LMP2","John Farano","3","1:39.576","5:06.270","Green","Track","23.176","37.786","38.614"
"81","LMP2","Henrik Hedman","3","1:39.855","5:08.846","Green","Track","23.158","37.938","38.759"
"18","LMP2","Dwight Merriman","3","1:40.063","5:09.412","Green","Track","23.277","38.059","38.727"
"40","LMP3","Nico Varrone","3","1:42.272","5:15.394","Green","Track","24.085","38.551","39.636"
"58","LMP3","Josh Sarchet","3","1:43.400","5:18.333","Green","Track","24.147","39.325","39.928"
"38","LMP3","Dan Goldburg","3","1:43.831","5:19.546","Green","Track","24.524","38.960","40.347"
"54","LMP3","Jon Bennett","3","1:44.105","5:21.091","Green","Track","24.467","39.372","40.266"
"74","LMP3","Gar Robinson","3","1:44.146","5:22.040","Green","Track","24.317","39.392","40.437"
"7","LMP3","Anthony Mantella","3","1:44.704","5:23.185","Green","Track","24.467","39.522","40.715"
"30","LMP3","Ari Balogh","3","1:44.895","5:24.256","Green","Track","24.561","39.424","40.910"
"13","LMP3","Orey Fidani","3","1:45.023","5:25.144","Green","Track","24.409","39.896","40.718"
"6","LMP3","Dillon Machavern","3","1:44.928","5:26.300","Green","Track","24.280","39.992","40.656"
"33","LMP3","Lance Willsey","3","1:45.232","5:27.322","Green","Track","24.606","39.660","40.966"
"36","LMP3","Jarett Andretti","3","1:43.849","5:48.404","Green","Track","24.610","39.058","40.181"
"10","DPi","Filipe Albuquerque","4","1:37.361","6:20.659","Green","Track","22.361","37.796","37.204"
"60","DPi","Tom Blomqvist","4","1:38.106","6:21.803","Green","Track","22.977","37.379","37.750"
"25","GTDPRO","Connor De Phillippi","3","1:47.828","6:22.442","Green","Track","25.229","40.698","41.901"
"23","GTDPRO","Ross Gunn","3","1:48.156","6:23.203","Green","Track","24.985","40.924","42.247"
"01","DPi","Sebastien Bourdais","4","1:38.727","6:23.997","Green","Track","22.710","38.229","37.788"
"32","GTD","Stevan McAleer","3","1:48.033","6:24.172","Green","Track","25.200","40.791","42.042"
"02","DPi","Earl Bamber","4","1:38.507","6:24.797","Green","Track","22.616","37.965","37.926"
"14","GTDPRO","Ben Barnicoat","3","1:47.871","6:25.162","Green","Track","25.079","40.500","42.292"
"96","GTD","Robby Foley","3","1:48.197","6:25.901","Green","Track","25.038","40.562","42.597"
"48","DPi","Kamui Kobayashi","4","1:39.279","6:26.303","Green","Track","23.020","37.690","38.569"
"12","GTD","Richard Heistand","3","1:48.539","6:26.924","Green","Track","25.272","40.991","42.276"
"5","DPi","Tristan Vautier","4","1:40.676","6:27.291","Green","Track","22.859","38.780","39.037"
"31","DPi","Olivier Pla","4","1:40.716","6:27.636","Green","Track","23.295","38.236","39.185"
"9","GTDPRO","Mathieu Jaminet","3","1:49.085","6:27.754","Green","Track","25.134","41.290","42.661"
"62","GTDPRO","Davide Rigon","3","1:49.142","6:28.294","Green","Track","25.141","41.216","42.785"
"1","GTD","Madison Snow","3","1:49.160","6:28.674","Green","Track","24.980","41.418","42.762"
"16","GTD","Zacharie Robichon","3","1:49.101","6:29.237","Green","Track","25.155","41.280","42.666"
"57","GTD","Russell Ward","3","1:49.192","6:30.059","Green","Track","25.030","41.381","42.781"
"47","GTD","Giorgio Sernagiotto","3","1:49.081","6:30.714","Green","Track","25.303","41.444","42.334"
"3","GTDPRO","Jordan Taylor","3","1:49.433","6:31.297","Green","Track","25.203","42.025","42.205"
"39","GTD","Robert Megennis","3","1:49.666","6:32.103","Green","Track","25.307","41.802","42.557"
"59","GTD","Jon Miller","3","1:49.790","6:32.673","Green","Track","25.384","41.738","42.668"
"11","LMP2","Steven Thomas","4","1:39.591","6:33.489","Green","Track","22.631","37.425","39.535"
"21","GTD","Luis Perez Companc","3","1:49.801","6:33.706","Green","Track","25.482","42.192","42.127"
"52","LMP2","Ben Keating","4","1:39.853","6:34.510","Green","Track","22.339","37.230","40.284"
"79","GTDPRO","Cooper MacNeil","3","1:51.430","6:34.910","Green","Track","26.057","42.634","42.739"
"27","GTD","Ian James","3","1:50.427","6:35.445","Green","Track","25.472","42.077","42.878"
"70","GTD","Brendan Iribe","3","1:50.269","6:36.299","Green","Track","25.967","41.148","43.154"
"66","GTD","Till Bechtolsheimer","3","1:50.449","6:36.655","Green","Track","25.910","41.619","42.920"
"44","GTD","John Potter","3","1:50.873","6:37.704","Green","Track","25.663","42.215","42.995"
"99","GTD","Stefan Wilson","3","1:50.440","6:37.956","Green","Track","25.388","42.342","42.710"
"20","LMP2","Dennis Andersen","4","1:38.746","6:38.474","Green","Track","22.784","37.576","38.386"
"42","GTD","Don Yount","3","1:53.834","6:44.819","Green","Track","25.717","43.655","44.462"
"29","LMP2","Frits Van Eerd","4","1:40.331","6:45.207","Green","Track","23.704","37.649","38.978"
"8","LMP2","John Farano","4","1:39.438","6:45.708","Green","Track","23.152","37.580","38.706"
"81","LMP2","Henrik Hedman","4","1:39.258","6:48.104","Green","Track","22.834","37.882","38.542"
"18","LMP2","Dwight Merriman","4","1:39.306","6:48.718","Green","Track","22.912","37.684","38.710"
"40","LMP3","Nico Varrone","4","1:41.835","6:57.229","Green","Track","24.055","38.399","39.381"
"58","LMP3","Josh Sarchet","4","1:43.183","7:01.516","Green","Track","24.063","39.039","40.081"
"38","LMP3","Dan Goldburg","4","1:43.600","7:03.146","Green","Track","24.484","38.970","40.146"
"54","LMP3","Jon Bennett","4","1:44.157","7:05.248","Green","Track","24.594","39.386","40.177"
"74","LMP3","Gar Robinson","4","1:44.152","7:06.192","Green","Track","24.314","39.423","40.415"
"7","LMP3","Anthony Mantella","4","1:44.179","7:07.364","Green","Track","24.533","39.441","40.205"
"30","LMP3","Ari Balogh","4","1:44.891","7:09.147","Green","Track","24.832","39.173","40.886"
"13","LMP3","Orey Fidani","4","1:45.544","7:10.688","Green","Track","24.431","40.087","41.026"
"6","LMP3","Dillon Machavern","4","1:45.320","7:11.620","Green","Track","24.379","40.371","40.570"
"33","LMP3","Lance Willsey","4","1:45.267","7:12.589","Green","Track","24.530","39.764","40.973"
"36","LMP3","Jarett Andretti","4","1:43.609","7:32.013","Green","Track","24.442","39.130","40.037"
"10","DPi","Filipe Albuquerque","5","1:32.328","7:52.987","Green","Track","21.759","34.728","35.841"
"60","DPi","Tom Blomqvist","5","1:32.440","7:54.243","Green","Track","21.768","34.765","35.907"
"01","DPi","Sebastien Bourdais","5","1:32.922","7:56.919","Green","Track","22.383","34.642","35.897"
"02","DPi","Earl Bamber","5","1:34.027","7:58.824","Green","Track","23.009","34.937","36.081"
"48","DPi","Kamui Kobayashi","5","1:34.030","8:00.333","Green","Track","22.188","35.430","36.412"
"5","DPi","Tristan Vautier","5","1:34.976","8:02.267","Green","Track","22.415","36.090","36.471"
"31","DPi","Olivier Pla","5","1:35.722","8:03.358","Green","Track","22.494","37.064","36.164"
"25","GTDPRO","Connor De Phillippi","4","1:48.228","8:10.670","Green","Track","25.294","41.153","41.781"
"23","GTDPRO","Ross Gunn","4","1:47.929","8:11.132","Green","Track","24.954","41.149","41.826"
"32","GTD","Stevan McAleer","4","1:48.008","8:12.180","Green","Track","25.120","40.994","41.894"
"14","GTDPRO","Ben Barnicoat","4","1:47.757","8:12.919","Green","Track","25.048","40.712","41.997"
"96","GTD","Robby Foley","4","1:47.714","8:13.615","Green","Track","25.061","40.648","42.005"
"11","LMP2","Steven Thomas","5","1:41.180","8:14.669","Green","Track","23.048","38.004","40.128"
"12","GTD","Richard Heistand","4","1:48.021","8:14.945","Green","Track","25.416","40.551","42.054"
"9","GTDPRO","Mathieu Jaminet","4","1:47.853","8:15.607","Green","Track","25.096","40.590","42.167"
"52","LMP2","Ben Keating","5","1:41.273","8:15.783","Green","Track","23.201","38.458","39.614"
"62","GTDPRO","Davide Rigon","4","1:47.741","8:16.035","Green","Track","25.038","40.618","42.085"
"1","GTD","Madison Snow","4","1:48.389","8:17.063","Green","Track","24.919","40.861","42.609"
"16","GTD","Zacharie Robichon","4","1:48.381","8:17.618","Green","Track","25.180","40.887","42.314"
"57","GTD","Russell Ward","4","1:48.016","8:18.075","Green","Track","25.112","40.806","42.098"
"47","GTD","Giorgio Sernagiotto","4","1:49.337","8:20.051","Green","Track","25.148","42.001","42.188"
"3","GTDPRO","Jordan Taylor","4","1:48.996","8:20.293","Green","Track","25.066","41.853","42.077"
"39","GTD","Robert Megennis","4","1:49.248","8:21.351","Green","Track","25.358","41.350","42.540"
"59","GTD","Jon Miller","4","1:49.163","8:21.836","Green","Track","25.195","41.220","42.748"
"21","GTD","Luis Perez Companc","4","1:49.373","8:23.079","Green","Track","25.470","41.192","42.711"
"20","LMP2","Dennis Andersen","5","1:45.068","8:23.542","Green","Track","24.628","40.013","40.427"
"79","GTDPRO","Cooper MacNeil","4","1:49.718","8:24.628","Green","Track","25.388","41.454","42.876"
"27","GTD","Ian James","4","1:49.774","8:25.219","Green","Track","25.284","41.621","42.869"
"70","GTD","Brendan Iribe","4","1:49.778","8:26.077","Green","Track","25.181","41.443","43.154"
"66","GTD","Till Bechtolsheimer","4","1:49.584","8:26.239","Green","Track","25.023","41.785","42.776"
"29","LMP2","Frits Van Eerd","5","1:41.960","8:27.167","Green","Track","23.242","38.033","40.685"
"8","LMP2","John Farano","5","1:41.641","8:27.349","Green","Track","23.330","38.007","40.304"
"44","GTD","John Potter","4","1:49.693","8:27.397","Green","Track","25.427","41.416","42.850"
"81","LMP2","Henrik Hedman","5","1:40.314","8:28.418","Green","Track","22.833","38.163","39.318"
"99","GTD","Stefan Wilson","4","1:50.629","8:28.585","Green","Track","25.697","41.209","43.723"
"18","LMP2","Dwight Merriman","5","1:40.410","8:29.128","Green","Track","22.862","39.143","38.405"
"42","GTD","Don Yount","4","1:53.186","8:38.005","Green","Track","25.794","43.593","43.799"
"40","LMP3","Nico Varrone","5","1:42.097","8:39.326","Green","Track","24.128","38.337","39.632"
"58","LMP3","Josh Sarchet","5","1:43.634","8:45.150","Green","Track","24.370","39.064","40.200"
"38","LMP3","Dan Goldburg","5","1:43.924","8:47.070","Green","Track","24.677","38.963","40.284"
"54","LMP3","Jon Bennett","5","1:44.392","8:49.640","Green","Track","24.426","39.669","40.297"
"74","LMP3","Gar Robinson","5","1:44.005","8:50.197","Green","Track","24.243","39.281","40.481"
"7","LMP3","Anthony Mantella","5","1:43.880","8:51.244","Green","Track","24.251","39.319","40.310"
"30","LMP3","Ari Balogh","5","1:44.285","8:53.432","Green","Track","24.502","39.253","40.530"
"13","LMP3","Orey Fidani","5","1:45.401","8:56.089","Green","Track","24.343","39.890","41.168"
"6","LMP3","Dillon Machavern","5","1:45.288","8:56.908","Green","Track","24.529","40.191","40.568"
"33","LMP3","Lance Willsey","5","1:44.942","8:57.531","Green","Track","24.636","39.482","40.824"
"36","LMP3","Jarett Andretti","5","1:43.921","9:15.934","Green","Track","24.707","39.046","40.168"
"10","DPi","Filipe Albuquerque","6","1:32.180","9:25.167","Green","Track","21.775","34.665","35.740"
"60","DPi","Tom Blomqvist","6","1:32.005","9:26.248","Green","Track","21.731","34.521","35.753"
"01","DPi","Sebastien Bourdais","6","1:32.278","9:29.197","Green","Track","21.834","34.630","35.814"
"02","DPi","Earl Bamber","6","1:32.421","9:31.245","Green","Track","21.942","34.573","35.906"
"48","DPi","Kamui Kobayashi","6","1:33.072","9:33.405","Green","Track","21.839","34.919","36.314"
"5","DPi","Tristan Vautier","6","1:32.867","9:35.134","Green","Track","21.989","34.845","36.033"
"31","DPi","Olivier Pla","6","1:32.715","9:36.073","Green","Track","22.100","34.698","35.917"
"11","LMP2","Steven Thomas","6","1:38.811","9:53.480","Green","Track","23.165","38.036","37.610"
"52","LMP2","Ben Keating","6","1:39.762","9:55.545","Green","Track","23.409","38.377","37.976"
"25","GTDPRO","Connor De Phillippi","5","1:48.118","9:58.788","Green","Track","25.231","40.871","42.016"
"23","GTDPRO","Ross Gunn","5","1:48.063","9:59.195","Green","Track","24.889","41.128","42.046"
"32","GTD","Stevan McAleer","5","1:47.861","10:00.041","Green","Track","25.041","40.956","41.864"
"14","GTDPRO","Ben Barnicoat","5","1:47.939","10:00.858","Green","Track","25.119","41.012","41.808"
"96","GTD","Robby Foley","5","1:47.992","10:01.607","Green","Track","24.991","40.897","42.104"
"12","GTD","Richard Heistand","5","1:47.921","10:02.866","Green","Track","25.336","40.612","41.973"
"9","GTDPRO","Mathieu Jaminet","5","1:47.797","10:03.404","Green","Track","25.076","40.832","41.889"
"62","GTDPRO","Davide Rigon","5","1:47.810","10:03.845","Green","Track","25.202","40.762","41.846"
"1","GTD","Madison Snow","5","1:47.690","10:04.753","Green","Track","25.123","40.788","41.779"
"16","GTD","Zacharie Robichon","5","1:47.700","10:05.318","Green","Track","25.077","40.757","41.866"
"20","LMP2","Dennis Andersen","6","1:42.119","10:05.661","Green","Track","23.352","39.018","39.749"
"57","GTD","Russell Ward","5","1:48.959","10:07.034","Green","Track","25.055","41.099","42.805"
"3","GTDPRO","Jordan Taylor","5","1:48.000","10:08.293","Green","Track","25.082","41.006","41.912"
"47","GTD","Giorgio Sernagiotto","5","1:49.292","10:09.343","Green","Track","25.175","42.060","42.057"
"39","GTD","Robert Megennis","5","1:48.913","10:10.264","Green","Track","25.166","41.378","42.369"
"59","GTD","Jon Miller","5","1:48.974","10:10.810","Green","Track","25.195","41.331","42.448"
"21","GTD","Luis Perez Companc","5","1:48.390","10:11.469","Green","Track","25.222","41.017","42.151"
"8","LMP2","John Farano","6","1:44.439","10:11.788","Green","Track","24.262","40.821","39.356"
"29","LMP2","Frits Van Eerd","6","1:46.980","10:14.147","Green","Track","24.305","41.587","41.088"
"79","GTDPRO","Cooper MacNeil","5","1:49.651","10:14.279","Green","Track","25.431","41.294","42.926"
"81","LMP2","Henrik Hedman","6","1:46.318","10:14.736","Green","Track","23.566","41.592","41.160"
"18","LMP2","Dwight Merriman","6","1:46.919","10:16.047","Green","Track","23.813","41.248","41.858"
"27","GTD","Ian James","5","1:50.988","10:16.207","Green","Track","25.138","41.660","44.190"
"66","GTD","Till Bechtolsheimer","5","1:50.535","10:16.774","Green","Track","25.128","42.664","42.743"
"70","GTD","Brendan Iribe","5","1:50.725","10:16.802","Green","Track","25.127","41.730","43.868"
"44","GTD","John Potter","5","1:50.542","10:17.939","Green","Track","25.665","41.848","43.029"
"99","GTD","Stefan Wilson","5","1:49.606","10:18.191","Green","Track","25.788","41.252","42.566"
"40","LMP3","Nico Varrone","6","1:42.833","10:22.159","Green","Track","24.248","38.716","39.869"
"42","GTD","Don Yount","5","1:52.376","10:30.381","Green","Track","25.535","43.348","43.493"
"58","LMP3","Josh Sarchet","6","1:45.202","10:30.352","Green","Track","24.205","39.469","41.528"
"38","LMP3","Dan Goldburg","6","1:44.107","10:31.177","Green","Track","24.546","38.961","40.600"
"54","LMP3","Jon Bennett","6","1:43.981","10:33.621","Green","Track","24.468","39.248","40.265"
"74","LMP3","Gar Robinson","6","1:44.584","10:34.781","Green","Track","24.124","40.020","40.440"
"7","LMP3","Anthony Mantella","6","1:44.112","10:35.356","Green","Track","24.383","39.297","40.432"
"30","LMP3","Ari Balogh","6","1:44.379","10:37.811","Green","Track","24.478","39.125","40.776"
"13","LMP3","Orey Fidani","6","1:45.007","10:41.096","Green","Track","24.479","39.874","40.654"
"6","LMP3","Dillon Machavern","6","1:45.234","10:42.142","Green","Track","24.496","40.231","40.507"
"33","LMP3","Lance Willsey","6","1:45.261","10:42.792","Green","Track","24.842","39.612","40.807"
"10","DPi","Filipe Albuquerque","7","1:32.874","10:58.041","Green","Track","21.770","34.680","36.424"
"60","DPi","Tom Blomqvist","7","1:32.700","10:58.948","Green","Track","21.770","34.586","36.344"
"36","LMP3","Jarett Andretti","6","1:44.881","11:00.815","Green","Track","24.569","39.100","41.212"
"01","DPi","Sebastien Bourdais","7","1:31.964","11:01.161","Green","Track","21.754","34.284","35.926"
"02","DPi","Earl Bamber","7","1:32.197","11:03.442","Green","Track","21.802","34.452","35.943"
"48","DPi","Kamui Kobayashi","7","1:33.066","11:06.471","Green","Track","21.795","34.941","36.330"
"5","DPi","Tristan Vautier","7","1:32.712","11:07.846","Green","Track","21.987","34.555","36.170"
"31","DPi","Olivier Pla","7","1:32.583","11:08.656","Green","Track","21.799","34.641","36.143"
"11","LMP2","Steven Thomas","7","1:35.923","11:29.403","Green","Track","22.692","36.087","37.144"
"52","LMP2","Ben Keating","7","1:35.676","11:31.221","Green","Track","22.360","36.067","37.249"
"25","GTDPRO","Connor De Phillippi","6","1:47.511","11:46.299","Green","Track","25.313","40.454","41.744"
"23","GTDPRO","Ross Gunn","6","1:47.822","11:47.017","Green","Track","25.065","40.875","41.882"
"20","LMP2","Dennis Andersen","7","1:42.055","11:47.716","Green","Track","23.242","38.632","40.181"
"32","GTD","Stevan McAleer","6","1:47.921","11:47.962","Green","Track","25.095","40.781","42.045"
"14","GTDPRO","Ben Barnicoat","6","1:48.373","11:49.231","Green","Track","25.103","40.724","42.546"
"96","GTD","Robby Foley","6","1:48.101","11:49.708","Green","Track","25.104","40.664","42.333"
"12","GTD","Richard Heistand","6","1:48.283","11:51.149","Green","Track","25.249","41.129","41.905"
