"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"9","GTDPRO","Klaus Bachler","11","2:04.354","26:57.824","Green","Track","12.047","77.393","34.914"
"83","GTD","Michelle Gatting","11","2:05.934","26:59.064","Green","Track","12.223","78.340","35.371"
"44","GTD","John Potter","11","2:05.407","26:59.312","Green","Track","11.935","78.221","35.251"
"17","LMP3","Anthony Mantella","11","2:02.268","26:59.991","Green","Track","11.569","76.221","34.478"
"18","LMP2","Dwight Merriman","11","1:59.408","27:00.320","Green","Track","10.647","74.846","33.915"
"80","GTD","PJ Hyett","11","2:05.849","27:00.333","Green","Track","11.848","78.397","35.604"
"66","GTD","Sheena Monk","11","2:05.453","27:03.898","Green","Track","11.875","78.263","35.315"
"77","GTD","Alan Brynjolfsson","11","2:06.547","27:05.979","Green","Track","11.729","79.343","35.475"
"33","LMP3","Lance Willsey","10","2:04.091","27:19.573","Green","Track","11.867","77.532","34.692"
"70","GTD","Brendan Iribe","11","2:05.061","27:20.279","Green","Track","11.819","77.585","35.657"
"52","LMP2","Ben Keating","12","1:55.305","27:22.062","Green","Track","10.822","72.209","32.274"
"35","LMP2","Francois Heriau","12","1:55.198","27:23.519","Green","Track","10.760","72.242","32.196"
"11","LMP2","Steven Thomas","12","1:55.748","27:28.056","Green","Track","10.595","72.558","32.595"
"04","LMP2","George Kurtz","12","1:56.237","27:31.150","Green","Track","10.724","72.683","32.830"
"20","LMP2","Dennis Andersen","12","1:57.199","27:38.921","Green","Track","10.809","73.733","32.657"
"8","LMP2","John Farano","12","1:57.953","27:40.935","Green","Track","10.846","73.160","33.947"
"51","LMP2","Eric Lux","12","1:57.036","27:41.188","Green","Track","11.008","72.799","33.229"
"92","GTD","David Brule","11","2:06.733","27:43.199","Green","Track","11.978","78.366","36.389"
"85","LMP3","Dan Goldburg","12","1:59.304","28:00.009","Green","Track","11.214","74.678","33.412"
"36","LMP3","Glenn van Berlo","12","1:58.892","28:03.531","Green","Track","11.279","74.426","33.187"
"74","LMP3","Gar Robinson","12","2:02.037","28:21.665","Green","Track","11.269","76.453","34.315"
"38","LMP3","Christopher Allen","12","2:01.914","28:21.944","Green","Track","11.656","75.902","34.356"
"30","LMP3","Ari Balogh","12","2:01.153","28:25.451","Green","Track","11.358","75.924","33.871"
"4","LMP3","Tonis Kasemets","12","2:02.958","28:29.100","Green","Track","11.424","76.751","34.783"
"31","GTP","Pipo Derani","13","1:51.846","28:33.161","Green","Track","10.673","70.115","31.058"
"3","GTDPRO","Antonio Garcia","12","2:02.822","28:33.247","Green","Track","11.564","76.807","34.451"
"10","GTP","Ricky Taylor","13","1:53.267","28:34.778","Green","Track","10.681","71.449","31.137"
"14","GTDPRO","Jack Hawksworth","12","2:03.191","28:35.346","Green","Track","11.572","77.012","34.607"
"01","GTP","Sebastien Bourdais","13","1:53.546","28:35.623","Green","Track","10.832","71.806","30.908"
"6","GTP","Mathieu Jaminet","13","1:54.355","28:36.804","Green","Track","10.937","72.039","31.379"
"93","GTD","Kyle Marcelli","12","2:03.480","28:37.273","Green","Track","11.594","76.943","34.943"
"60","GTP","Tom Blomqvist","13","1:54.891","28:38.063","Green","Track","11.037","71.921","31.933"
"24","GTP","Augusto Farfus","13","1:54.310","28:38.248","Green","Track","10.724","71.773","31.813"
"23","GTDPRO","Alex Riberas","12","2:03.737","28:38.564","Green","Track","11.646","76.885","35.206"
"7","GTP","Matt Campbell","13","1:54.369","28:38.476","Green","Track","10.996","72.110","31.263"
"12","GTD","Aaron Telitz","12","2:04.229","28:40.235","Green","Track","11.605","77.612","35.012"
"25","GTP","Connor De Phillippi","13","1:53.446","28:40.738","Green","Track","10.304","72.276","30.866"
"62","GTDPRO","Daniel Serra","12","2:04.539","28:41.073","Green","Track","11.620","77.719","35.200"
"1","GTD","Madison Snow","12","2:05.015","28:43.618","Green","Track","11.840","78.191","34.984"
"96","GTD","Patrick Gallagher","12","2:05.816","28:45.281","Green","Track","12.230","78.552","35.034"
"13","LMP3","Orey Fidani","12","2:05.787","28:45.355","Green","Track","12.297","79.261","34.229"
"023","GTD","Alessio Rovera","12","2:05.753","28:46.940","Green","Track","12.243","78.605","34.905"
"78","GTD","Loris Spinelli","12","2:06.492","28:47.477","Green","Track","11.967","79.507","35.018"
"95","GTDPRO","Bill Auberlen","12","2:06.113","28:49.519","Green","Track","12.206","78.726","35.181"
"63","GTDPRO","Franck Perera","12","2:06.531","28:49.646","Green","Track","11.999","79.033","35.499"
"57","GTD","Philip Ellis","12","2:06.489","28:50.202","Green","Track","12.159","78.826","35.504"
"32","GTD","Mikael Grenier","12","2:06.038","28:50.424","Green","Track","11.942","78.729","35.367"
"47","GTD","Giorgio Sernagiotto","12","2:04.333","28:55.040","Green","Track","11.897","77.533","34.903"
"21","GTD","Simon Mann","12","2:04.146","28:56.913","Green","Track","11.792","77.574","34.780"
"27","GTD","Ian James","12","2:04.226","29:00.710","Green","Track","11.873","77.423","34.930"
"79","GTDPRO","Daniel Juncadella","12","2:03.783","29:00.971","Green","Track","11.949","76.956","34.878"
"91","GTD","Alan Metni","12","2:04.490","29:01.667","Green","Track","12.201","77.401","34.888"
"83","GTD","Michelle Gatting","12","2:04.625","29:03.689","Green","Track","11.705","77.599","35.321"
"18","LMP2","Dwight Merriman","12","2:03.414","29:03.734","Green","Track","11.700","77.465","34.249"
"44","GTD","John Potter","12","2:04.929","29:04.241","Green","Track","11.905","77.990","35.034"
"17","LMP3","Anthony Mantella","12","2:04.493","29:04.484","Green","Track","11.854","77.871","34.768"
"80","GTD","PJ Hyett","12","2:06.381","29:06.714","Green","Track","12.149","78.743","35.489"
"66","GTD","Sheena Monk","12","2:05.287","29:09.185","Green","Track","11.802","78.156","35.329"
"77","GTD","Alan Brynjolfsson","12","2:04.551","29:10.530","Green","Track","11.734","77.640","35.177"
"9","GTDPRO","Klaus Bachler","12","2:13.141","29:10.965","Green","Pit","11.896","77.357","43.888"
"52","LMP2","Ben Keating","13","1:56.307","29:18.369","Green","Track","10.950","73.035","32.322"
"35","LMP2","Francois Heriau","13","1:55.865","29:19.384","Green","Track","10.678","72.969","32.218"
"33","LMP3","Lance Willsey","11","2:03.115","29:22.688","Green","Track","11.552","77.369","34.194"
"11","LMP2","Steven Thomas","13","1:56.143","29:24.199","Green","Track","10.515","72.732","32.896"
"70","GTD","Brendan Iribe","12","2:04.141","29:24.420","Green","Track","11.883","77.593","34.665"
"04","LMP2","George Kurtz","13","1:54.704","29:25.854","Green","Track","10.573","71.700","32.431"
"20","LMP2","Dennis Andersen","13","1:56.218","29:35.139","Green","Track","10.722","73.056","32.440"
"8","LMP2","John Farano","13","1:56.174","29:37.109","Green","Track","10.831","72.746","32.597"
"51","LMP2","Eric Lux","13","1:56.689","29:37.877","Green","Track","11.028","72.838","32.823"
"16","GTD","Jan Heylen","12","2:59.189","29:41.015","Green","Pit","12.605","79.468","87.116"
"92","GTD","David Brule","12","2:06.938","29:50.137","Green","Track","11.963","79.355","35.620"
"85","LMP3","Dan Goldburg","13","1:59.119","29:59.128","Green","Track","11.206","74.621","33.292"
"36","LMP3","Glenn van Berlo","13","1:58.563","30:02.094","Green","Track","11.137","74.429","32.997"
"74","LMP3","Gar Robinson","13","2:01.678","30:23.343","Green","Track","11.373","76.033","34.272"
"38","LMP3","Christopher Allen","13","2:01.566","30:23.510","Green","Track","11.620","75.936","34.010"
"31","GTP","Pipo Derani","14","1:51.349","30:24.510","Green","Track","10.300","69.639","31.410"
"10","GTP","Ricky Taylor","14","1:50.901","30:25.679","Green","Track","10.372","69.987","30.542"
"01","GTP","Sebastien Bourdais","14","1:51.655","30:27.278","Green","Track","10.391","70.144","31.120"
"30","LMP3","Ari Balogh","13","2:02.108","30:27.559","Green","Track","11.460","75.934","34.714"
"6","GTP","Mathieu Jaminet","14","1:51.264","30:28.068","Green","Track","10.464","69.831","30.969"
"60","GTP","Tom Blomqvist","14","1:50.605","30:28.668","Green","Track","10.578","69.400","30.627"
"24","GTP","Augusto Farfus","14","1:52.804","30:31.052","Green","Track","11.016","70.867","30.921"
"7","GTP","Matt Campbell","14","1:52.968","30:31.444","Green","Track","10.963","71.176","30.829"
"25","GTP","Connor De Phillippi","14","1:53.149","30:33.887","Green","Track","10.547","71.151","31.451"
"4","LMP3","Tonis Kasemets","13","2:05.442","30:34.542","Green","Track","11.577","78.883","34.982"
"3","GTDPRO","Antonio Garcia","13","2:04.232","30:37.479","Green","Track","11.714","77.879","34.639"
"14","GTDPRO","Jack Hawksworth","13","2:04.184","30:39.530","Green","Track","11.704","77.969","34.511"
"93","GTD","Kyle Marcelli","13","2:03.940","30:41.213","Green","Track","11.889","77.583","34.468"
"23","GTDPRO","Alex Riberas","13","2:03.560","30:42.124","Green","Track","11.736","76.995","34.829"
"12","GTD","Aaron Telitz","13","2:03.400","30:43.635","Green","Track","11.704","77.112","34.584"
"62","GTDPRO","Daniel Serra","13","2:03.044","30:44.117","Green","Track","11.625","76.827","34.592"
"1","GTD","Madison Snow","13","2:03.828","30:47.446","Green","Track","11.808","77.514","34.506"
"13","LMP3","Orey Fidani","13","2:02.544","30:47.899","Green","Track","11.943","76.665","33.936"
"96","GTD","Patrick Gallagher","13","2:04.416","30:49.697","Green","Track","12.288","77.486","34.642"
"023","GTD","Alessio Rovera","13","2:03.208","30:50.148","Green","Track","11.664","76.855","34.689"
"78","GTD","Loris Spinelli","13","2:03.884","30:51.361","Green","Track","11.873","77.196","34.815"
"95","GTDPRO","Bill Auberlen","13","2:03.497","30:53.016","Green","Track","11.713","77.239","34.545"
"63","GTDPRO","Franck Perera","13","2:03.835","30:53.481","Green","Track","11.900","77.238","34.697"
"57","GTD","Philip Ellis","13","2:03.495","30:53.697","Green","Track","11.784","77.273","34.438"
"32","GTD","Mikael Grenier","13","2:03.771","30:54.195","Green","Track","11.987","77.203","34.581"
"47","GTD","Giorgio Sernagiotto","13","2:04.116","30:59.156","Green","Track","11.926","77.450","34.740"
"21","GTD","Simon Mann","13","2:03.972","31:00.885","Green","Track","11.876","77.352","34.744"
"18","LMP2","Dwight Merriman","13","1:57.481","31:01.215","Green","Track","10.696","74.287","32.498"
"79","GTDPRO","Daniel Juncadella","13","2:02.976","31:03.947","Green","Track","11.763","76.694","34.519"
"27","GTD","Ian James","13","2:04.916","31:05.626","Green","Track","12.276","77.824","34.816"
"91","GTD","Alan Metni","13","2:05.092","31:06.759","Green","Track","11.869","78.163","35.060"
"17","LMP3","Anthony Mantella","13","2:03.496","31:07.980","Green","Track","12.031","77.381","34.084"
"83","GTD","Michelle Gatting","13","2:05.031","31:08.720","Green","Track","11.760","77.758","35.513"
"44","GTD","John Potter","13","2:05.285","31:09.526","Green","Track","11.872","78.735","34.678"
"80","GTD","PJ Hyett","13","2:05.598","31:12.312","Green","Track","12.031","78.233","35.334"
"52","LMP2","Ben Keating","14","1:55.443","31:13.812","Green","Track","10.880","72.241","32.322"
"66","GTD","Sheena Monk","13","2:04.692","31:13.877","Green","Track","11.754","77.729","35.209"
"35","LMP2","Francois Heriau","14","1:55.665","31:15.049","Green","Track","10.677","72.037","32.951"
"77","GTD","Alan Brynjolfsson","13","2:04.731","31:15.261","Green","Track","11.671","77.502","35.558"
"11","LMP2","Steven Thomas","14","1:56.460","31:20.659","Green","Track","10.671","73.337","32.452"
"04","LMP2","George Kurtz","14","1:57.294","31:23.148","Green","Track","10.725","74.086","32.483"
"33","LMP3","Lance Willsey","12","2:02.976","31:25.664","Green","Track","11.462","77.365","34.149"
"70","GTD","Brendan Iribe","13","2:03.824","31:28.244","Green","Track","11.791","77.389","34.644"
"20","LMP2","Dennis Andersen","14","1:56.448","31:31.587","Green","Track","10.728","73.261","32.459"
"8","LMP2","John Farano","14","1:56.309","31:33.418","Green","Track","10.738","72.812","32.759"
"51","LMP2","Eric Lux","14","1:56.112","31:33.989","Green","Track","10.935","72.553","32.624"
"92","GTD","David Brule","13","2:05.653","31:55.790","Green","Track","12.048","78.059","35.546"
"85","LMP3","Dan Goldburg","14","1:59.562","31:58.690","Green","Track","11.135","74.915","33.512"
"9","GTDPRO","Klaus Bachler","13","2:49.706","32:00.671","Green","Track","53.476","81.027","35.203"
"36","LMP3","Glenn van Berlo","14","1:58.579","32:00.673","Green","Track","11.260","74.147","33.172"
"31","GTP","Pipo Derani","15","1:51.804","32:16.314","Green","Track","10.852","69.927","31.025"
"10","GTP","Ricky Taylor","15","1:51.146","32:16.825","Green","Track","10.139","70.418","30.589"
"16","GTD","Ryan Hardwick","13","2:36.229","32:17.244","Green","Track","36.258","83.317","36.654"
"01","GTP","Sebastien Bourdais","15","1:50.589","32:17.867","Green","Track","10.324","69.807","30.458"
"6","GTP","Mathieu Jaminet","15","1:51.219","32:19.287","Green","Track","10.403","70.104","30.712"
"60","GTP","Tom Blomqvist","15","1:51.159","32:19.827","Green","Track","10.764","69.714","30.681"
"24","GTP","Augusto Farfus","15","1:50.542","32:21.594","Green","Track","10.222","69.557","30.763"
"7","GTP","Matt Campbell","15","1:52.609","32:24.053","Green","Track","10.258","70.903","31.448"
"25","GTP","Connor De Phillippi","15","1:51.961","32:25.848","Green","Track","10.310","70.114","31.537"
"74","LMP3","Gar Robinson","14","2:03.520","32:26.863","Green","Track","11.377","77.273","34.870"
"38","LMP3","Christopher Allen","14","2:03.488","32:26.998","Green","Track","11.793","77.076","34.619"
"30","LMP3","Ari Balogh","14","2:03.114","32:30.673","Green","Track","11.655","77.305","34.154"
"4","LMP3","Tonis Kasemets","14","2:04.261","32:38.803","Green","Track","11.646","77.934","34.681"
"3","GTDPRO","Antonio Garcia","14","2:03.130","32:40.609","Green","Track","11.597","77.017","34.516"
"14","GTDPRO","Jack Hawksworth","14","2:03.203","32:42.733","Green","Track","11.596","77.098","34.509"
"93","GTD","Kyle Marcelli","14","2:03.383","32:44.596","Green","Track","11.557","77.165","34.661"
"23","GTDPRO","Alex Riberas","14","2:03.454","32:45.578","Green","Track","11.637","77.116","34.701"
"12","GTD","Aaron Telitz","14","2:03.221","32:46.856","Green","Track","11.640","76.961","34.620"
"62","GTDPRO","Daniel Serra","14","2:03.209","32:47.326","Green","Track","11.546","77.030","34.633"
"1","GTD","Madison Snow","14","2:03.619","32:51.065","Green","Track","11.812","77.226","34.581"
"13","LMP3","Orey Fidani","14","2:03.374","32:51.273","Green","Track","11.756","77.507","34.111"
"96","GTD","Patrick Gallagher","14","2:03.875","32:53.572","Green","Track","11.857","77.260","34.758"
"023","GTD","Alessio Rovera","14","2:03.565","32:53.713","Green","Track","11.581","77.380","34.604"
"78","GTD","Loris Spinelli","14","2:03.389","32:54.750","Green","Track","11.757","76.788","34.844"
"95","GTDPRO","Bill Auberlen","14","2:03.366","32:56.382","Green","Track","11.674","77.133","34.559"
"57","GTD","Philip Ellis","14","2:02.817","32:56.514","Green","Track","11.811","76.755","34.251"
"32","GTD","Mikael Grenier","14","2:03.234","32:57.429","Green","Track","11.762","76.955","34.517"
"63","GTDPRO","Franck Perera","14","2:04.776","32:58.257","Green","Track","12.127","77.801","34.848"
"18","LMP2","Dwight Merriman","14","1:57.174","32:58.389","Green","Track","10.786","73.568","32.820"
"47","GTD","Giorgio Sernagiotto","14","2:04.950","33:04.106","Green","Track","11.969","77.899","35.082"
"21","GTD","Simon Mann","14","2:03.840","33:04.725","Green","Track","11.801","77.344","34.695"
"79","GTDPRO","Daniel Juncadella","14","2:02.454","33:06.401","Green","Track","11.616","76.613","34.225"
"27","GTD","Ian James","14","2:03.660","33:09.286","Green","Track","11.822","76.959","34.879"
"91","GTD","Alan Metni","14","2:04.731","33:11.490","Green","Track","12.020","77.651","35.060"
"52","LMP2","Ben Keating","15","1:57.628","33:11.440","Green","Track","10.894","73.345","33.389"
"17","LMP3","Anthony Mantella","14","2:03.807","33:11.787","Green","Track","11.453","77.267","35.087"
"35","LMP2","Francois Heriau","15","1:57.087","33:12.136","Green","Track","10.994","73.586","32.507"
"83","GTD","Michelle Gatting","14","2:05.062","33:13.782","Green","Track","11.901","77.869","35.292"
"44","GTD","John Potter","14","2:06.323","33:15.849","Green","Track","11.706","78.207","36.410"
"80","GTD","PJ Hyett","14","2:05.865","33:18.177","Green","Track","12.023","78.463","35.379"
"11","LMP2","Steven Thomas","15","1:58.167","33:18.826","Green","Track","10.914","73.834","33.419"
"04","LMP2","George Kurtz","15","1:56.354","33:19.502","Green","Track","10.709","72.378","33.267"
"77","GTD","Alan Brynjolfsson","14","2:05.632","33:20.893","Green","Track","11.724","78.091","35.817"
"66","GTD","Sheena Monk","14","2:07.752","33:21.629","Green","Track","11.924","80.122","35.706"
"33","LMP3","Lance Willsey","13","2:01.868","33:27.532","Green","Track","11.426","76.560","33.882"
"51","LMP2","Eric Lux","15","1:57.385","33:31.374","Green","Track","11.015","72.827","33.543"
"8","LMP2","John Farano","15","1:58.296","33:31.714","Green","Track","10.845","73.194","34.257"
"70","GTD","Brendan Iribe","14","2:04.595","33:32.839","Green","Track","11.822","77.116","35.657"
"85","LMP3","Dan Goldburg","15","1:59.880","33:58.570","Green","Track","11.206","75.317","33.357"
"36","LMP3","Glenn van Berlo","15","2:00.485","34:01.158","Green","Track","11.270","75.853","33.362"
"20","LMP2","Dennis Andersen","15","2:30.846","34:02.433","Green","Track","10.782","106.717","33.347"
"92","GTD","David Brule","14","2:08.015","34:03.805","Green","Track","12.048","80.341","35.626"
"9","GTDPRO","Klaus Bachler","14","2:04.463","34:05.134","Green","Track","12.072","77.477","34.914"
"31","GTP","Pipo Derani","16","1:49.704","34:06.018","Green","Track","10.255","68.919","30.530"
"10","GTP","Ricky Taylor","16","1:50.285","34:07.110","Green","Track","10.138","69.512","30.635"
"01","GTP","Sebastien Bourdais","16","1:50.249","34:08.116","Green","Track","10.307","69.291","30.651"
"6","GTP","Mathieu Jaminet","16","1:50.522","34:09.809","Green","Track","10.518","69.318","30.686"
"60","GTP","Tom Blomqvist","16","1:50.444","34:10.271","Green","Track","10.462","69.502","30.480"
"24","GTP","Augusto Farfus","16","1:51.026","34:12.620","Green","Track","10.178","70.143","30.705"
"7","GTP","Matt Campbell","16","1:49.671","34:13.724","Green","Track","10.103","69.061","30.507"
"25","GTP","Connor De Phillippi","16","1:50.580","34:16.428","Green","Track","10.327","69.516","30.737"
"16","GTD","Ryan Hardwick","14","2:07.657","34:24.901","Green","Track","12.542","79.884","35.231"
"74","LMP3","Gar Robinson","15","2:01.531","34:28.394","Green","Track","11.257","76.232","34.042"
"38","LMP3","Christopher Allen","15","2:03.282","34:30.280","Green","Track","11.720","77.903","33.659"
"30","LMP3","Ari Balogh","15","2:01.609","34:32.282","Green","Track","11.508","76.249","33.852"
"4","LMP3","Tonis Kasemets","15","2:02.664","34:41.467","Green","Track","11.500","76.727","34.437"
"3","GTDPRO","Antonio Garcia","15","2:03.104","34:43.713","Green","Track","11.611","77.097","34.396"
"14","GTDPRO","Jack Hawksworth","15","2:03.200","34:45.933","Green","Track","11.627","77.195","34.378"
"93","GTD","Kyle Marcelli","15","2:03.283","34:47.879","Green","Track","11.764","76.814","34.705"
"23","GTDPRO","Alex Riberas","15","2:03.350","34:48.928","Green","Track","11.686","76.859","34.805"
"12","GTD","Aaron Telitz","15","2:03.385","34:50.241","Green","Track","11.599","77.288","34.498"
"62","GTDPRO","Daniel Serra","15","2:03.343","34:50.669","Green","Track","11.595","77.186","34.562"
"13","LMP3","Orey Fidani","15","2:01.833","34:53.106","Green","Track","11.761","76.027","34.045"
"1","GTD","Madison Snow","15","2:04.369","34:55.434","Green","Track","12.231","77.432","34.706"
"96","GTD","Patrick Gallagher","15","2:03.761","34:57.333","Green","Track","11.901","77.269","34.591"
"023","GTD","Alessio Rovera","15","2:03.890","34:57.603","Green","Track","11.964","77.381","34.545"
"18","LMP2","Dwight Merriman","15","1:59.973","34:58.362","Green","Track","10.913","76.013","33.047"
"78","GTD","Loris Spinelli","15","2:03.777","34:58.527","Green","Track","11.844","77.148","34.785"
"57","GTD","Philip Ellis","15","2:03.621","35:00.135","Green","Track","11.679","77.563","34.379"
"95","GTDPRO","Bill Auberlen","15","2:04.721","35:01.103","Green","Track","12.078","77.701","34.942"
"32","GTD","Mikael Grenier","15","2:03.828","35:01.257","Green","Track","11.717","77.425","34.686"
"63","GTDPRO","Franck Perera","15","2:03.795","35:02.052","Green","Track","11.666","77.223","34.906"
"52","LMP2","Ben Keating","16","1:56.524","35:07.964","Green","Track","10.973","72.679","32.872"
"47","GTD","Giorgio Sernagiotto","15","2:03.933","35:08.039","Green","Track","11.888","77.215","34.830"
"79","GTDPRO","Daniel Juncadella","15","2:02.678","35:09.079","Green","Track","11.452","76.695","34.531"
"21","GTD","Simon Mann","15","2:04.660","35:09.385","Green","Track","11.752","77.739","35.169"
"35","LMP2","Francois Heriau","16","1:57.560","35:09.696","Green","Track","11.727","73.859","31.974"
"27","GTD","Ian James","15","2:04.517","35:13.803","Green","Track","11.779","77.853","34.885"
"17","LMP3","Anthony Mantella","15","2:02.926","35:14.713","Green","Track","11.662","77.252","34.012"
"11","LMP2","Steven Thomas","16","1:58.301","35:17.127","Green","Track","11.482","73.598","33.221"
"91","GTD","Alan Metni","15","2:05.810","35:17.300","Green","Track","12.770","77.685","35.355"
"04","LMP2","George Kurtz","16","1:57.808","35:17.310","Green","Track","10.957","73.951","32.900"
"83","GTD","Michelle Gatting","15","2:04.543","35:18.325","Green","Track","11.870","77.429","35.244"
"44","GTD","John Potter","15","2:05.388","35:21.237","Green","Track","11.796","78.487","35.105"
"80","GTD","PJ Hyett","15","2:06.268","35:24.445","Green","Track","12.050","78.774","35.444"
"77","GTD","Alan Brynjolfsson","15","2:04.679","35:25.572","Green","Track","11.788","77.723","35.168"
"66","GTD","Sheena Monk","15","2:04.914","35:26.543","Green","Track","11.783","77.831","35.300"
"51","LMP2","Eric Lux","16","1:56.664","35:28.038","Green","Track","11.048","73.181","32.435"
"8","LMP2","John Farano","16","1:57.379","35:29.093","Green","Track","11.007","73.588","32.784"
"33","LMP3","Lance Willsey","14","2:03.454","35:30.986","Green","Track","11.436","78.011","34.007"
"70","GTD","Brendan Iribe","15","2:06.443","35:39.282","Green","Track","11.855","79.667","34.921"
"85","LMP3","Dan Goldburg","16","1:59.184","35:57.754","Green","Track","11.172","74.720","33.292"
"31","GTP","Pipo Derani","17","1:52.409","35:58.427","Green","Track","10.786","70.759","30.864"
"10","GTP","Ricky Taylor","17","1:51.535","35:58.645","Green","Track","10.314","70.369","30.852"
"01","GTP","Sebastien Bourdais","17","1:51.042","35:59.158","Green","Track","10.351","69.803","30.888"
"20","LMP2","Dennis Andersen","16","1:57.938","36:00.371","Green","Track","10.963","73.683","33.292"
"36","LMP3","Glenn van Berlo","16","1:59.671","36:00.829","Green","Track","11.168","73.961","34.542"
"6","GTP","Mathieu Jaminet","17","1:51.140","36:00.949","Green","Track","10.266","69.962","30.912"
"60","GTP","Tom Blomqvist","17","1:51.013","36:01.284","Green","Track","10.434","69.756","30.823"
"24","GTP","Augusto Farfus","17","1:51.278","36:03.898","Green","Track","10.242","70.467","30.569"
"7","GTP","Matt Campbell","17","1:50.654","36:04.378","Green","Track","10.118","69.799","30.737"
"25","GTP","Connor De Phillippi","17","1:50.847","36:07.275","Green","Track","10.153","69.613","31.081"
"9","GTDPRO","Klaus Bachler","15","2:05.092","36:10.226","Green","Track","12.030","78.325","34.737"
"92","GTD","David Brule","15","2:07.996","36:11.801","Green","Track","11.980","80.166","35.850"
"16","GTD","Ryan Hardwick","15","2:04.419","36:29.320","Green","Track","11.829","77.631","34.959"
"74","LMP3","Gar Robinson","16","2:01.391","36:29.785","Green","Track","11.344","75.971","34.076"
"38","LMP3","Christopher Allen","16","2:00.616","36:30.896","Green","Track","11.381","75.410","33.825"
"30","LMP3","Ari Balogh","16","2:01.331","36:33.613","Green","Track","11.295","76.054","33.982"
"4","LMP3","Tonis Kasemets","16","2:02.566","36:44.033","Green","Track","11.505","76.630","34.431"
"3","GTDPRO","Antonio Garcia","16","2:02.922","36:46.635","Green","Track","11.617","76.975","34.330"
"14","GTDPRO","Jack Hawksworth","16","2:03.256","36:49.189","Green","Track","11.604","77.238","34.414"
"93","GTD","Kyle Marcelli","16","2:02.916","36:50.795","Green","Track","11.656","76.699","34.561"
"23","GTDPRO","Alex Riberas","16","2:03.110","36:52.038","Green","Track","11.623","76.808","34.679"
"12","GTD","Aaron Telitz","16","2:03.369","36:53.610","Green","Track","11.641","77.208","34.520"
"62","GTDPRO","Daniel Serra","16","2:03.402","36:54.071","Green","Track","11.599","77.155","34.648"
"13","LMP3","Orey Fidani","16","2:01.819","36:54.925","Green","Track","11.723","76.106","33.990"
"18","LMP2","Dwight Merriman","16","1:58.980","36:57.342","Green","Track","11.269","74.922","32.789"
"1","GTD","Madison Snow","16","2:04.301","36:59.735","Green","Track","11.857","77.669","34.775"
"96","GTD","Patrick Gallagher","16","2:04.046","37:01.379","Green","Track","11.796","77.613","34.637"
"023","GTD","Alessio Rovera","16","2:04.327","37:01.930","Green","Track","11.844","77.803","34.680"
"78","GTD","Loris Spinelli","16","2:04.107","37:02.634","Green","Track","11.794","77.556","34.757"
"57","GTD","Philip Ellis","16","2:02.631","37:02.766","Green","Track","11.663","76.764","34.204"
"32","GTD","Mikael Grenier","16","2:03.138","37:04.395","Green","Track","11.864","76.866","34.408"
"52","LMP2","Ben Keating","17","1:56.541","37:04.505","Green","Track","10.975","72.514","33.052"
"95","GTDPRO","Bill Auberlen","16","2:04.523","37:05.626","Green","Track","11.636","78.169","34.718"
"35","LMP2","Francois Heriau","17","1:56.709","37:06.405","Green","Track","11.152","72.845","32.712"
"63","GTDPRO","Franck Perera","16","2:04.503","37:06.555","Green","Track","11.715","77.524","35.264"
"47","GTD","Giorgio Sernagiotto","16","2:04.757","37:12.796","Green","Track","11.945","77.680","35.132"
"79","GTDPRO","Daniel Juncadella","16","2:03.764","37:12.843","Green","Track","11.593","77.303","34.868"
"21","GTD","Simon Mann","16","2:04.725","37:14.110","Green","Track","11.977","77.822","34.926"
"11","LMP2","Steven Thomas","17","1:57.021","37:14.148","Green","Track","10.780","73.492","32.749"
"04","LMP2","George Kurtz","17","1:57.416","37:14.726","Green","Track","10.791","74.218","32.407"
"27","GTD","Ian James","16","2:04.863","37:18.666","Green","Track","11.816","77.864","35.183"
"17","LMP3","Anthony Mantella","16","2:04.003","37:18.716","Green","Track","11.637","77.649","34.717"
"91","GTD","Alan Metni","16","2:05.209","37:22.509","Green","Track","12.040","77.823","35.346"
"83","GTD","Michelle Gatting","16","2:04.923","37:23.248","Green","Track","11.809","77.862","35.252"
"44","GTD","John Potter","16","2:04.321","37:25.558","Green","Track","11.656","77.778","34.887"
"51","LMP2","Eric Lux","17","1:58.221","37:26.259","Green","Track","10.966","74.609","32.646"
"8","LMP2","John Farano","17","1:58.969","37:28.062","Green","Track","10.778","75.004","33.187"
"80","GTD","PJ Hyett","16","2:06.117","37:30.562","Green","Track","11.960","78.282","35.875"
"77","GTD","Alan Brynjolfsson","16","2:05.353","37:30.925","Green","Track","11.839","78.381","35.133"
"66","GTD","Sheena Monk","16","2:05.397","37:31.940","Green","Track","11.774","78.268","35.355"
"33","LMP3","Lance Willsey","15","2:01.787","37:32.773","Green","Track","11.330","76.306","34.151"
"70","GTD","Brendan Iribe","16","2:03.908","37:43.190","Green","Track","11.762","77.259","34.887"
"31","GTP","Pipo Derani","18","1:49.914","37:48.341","Green","Track","10.508","68.917","30.489"
"10","GTP","Ricky Taylor","18","1:50.837","37:49.482","Green","Track","10.613","69.708","30.516"
"01","GTP","Sebastien Bourdais","18","1:50.888","37:50.046","Green","Track","10.545","69.686","30.657"
"6","GTP","Mathieu Jaminet","18","1:50.489","37:51.438","Green","Track","10.428","69.280","30.781"
